conversion_id,user_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
C003882,2414,2024-08-21,2025-01-10,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,49732.08,UK,Bangalore,Won
C003883,3582,2025-03-19,2025-11-27,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,17379.99,Australia,Delhi,Won
C003884,3235,2024-12-12,2025-07-07,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,6398.98,India,Delhi,Lost
C003885,2702,2024-06-30,2024-12-15,SQL,Google Ads > Website > Email > Purchase,Pro Plan,15261.09,Germany,New York,Won
C003886,4461,2025-06-04,2024-06-12,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,2695.76,Germany,Sydney,Won
C003887,3203,2025-04-20,2025-01-31,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,10135.14,Germany,Sydney,Lost
C003888,2628,2025-11-02,2024-01-02,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,15101.78,Australia,Bangalore,Won
C003889,1959,2025-10-18,2024-10-21,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,36564.82,UK,New York,Won
C003890,2695,2024-10-09,2025-09-03,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,9959.02,Australia,Bangalore,Won
C003891,3917,2025-10-18,2025-05-11,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,17577.63,UK,New York,Won
C003892,3008,2025-08-19,2025-01-21,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,16352.06,UK,Sydney,Won
C003893,2488,2024-08-23,2024-04-07,Lost,LinkedIn Ads > Demo > Purchase,Analytics Suite,23473.01,UK,London,Lost
C003894,3025,2024-01-02,2025-04-18,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,28010.07,USA,New York,Won
C003895,3130,2024-07-06,2025-05-07,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3961.83,Germany,London,Won
C003896,1805,2024-08-28,2024-05-27,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,13993.0,USA,London,Lost
C003897,1587,2025-05-18,2024-02-25,Lead,Google Ads > Website > Email > Purchase,,11062.11,India,Sydney,Lost
C003898,3292,2025-10-31,2024-12-02,Won,Google Ads > Website > Email > Purchase,Basic Plan,12762.96,India,Mumbai,Lost
C003899,1069,2024-09-01,2024-07-15,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,37849.29,Germany,New York,Won
C003900,1051,2025-07-26,2024-04-10,Lead,Facebook Ads > Website > Direct > Purchase,Basic Plan,47263.0,USA,New York,Won
C003901,2387,2024-10-25,2024-11-14,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,38470.48,Australia,New York,Lost
C003902,4492,2024-10-21,2024-11-02,MQL,YouTube Ads > Website > Direct > Purchase,,12188.66,Australia,,Won
C003903,4300,2024-08-25,2024-06-12,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,1756.17,India,Delhi,Won
C003904,2692,2025-01-17,2025-09-27,MQL,Instagram Ads > Website > Email > Purchase,,2674.9,Australia,New York,Won
C003905,2653,2024-06-15,2025-05-20,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,36860.4,Germany,Sydney,Won
C003906,2152,2024-08-09,2024-01-02,MQL,Google Ads > Website > Email > Purchase,Analytics Suite,46386.86,India,Sydney,Won
C003907,2377,2024-07-15,2024-08-05,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,38692.81,UK,Mumbai,Lost
C003908,3155,2025-05-16,2024-08-19,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,33892.88,USA,Bangalore,Lost
C003909,2778,2024-02-20,2025-03-19,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,18003.18,USA,London,Lost
C003910,2410,2024-06-11,2024-12-08,Lead,LinkedIn Ads > Demo > Purchase,,31482.44,USA,,Won
C003911,1189,2024-12-02,2025-03-01,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,33902.83,USA,,Won
C003912,4048,2024-10-16,2024-04-02,SQL,Google Ads > Website > Email > Purchase,Pro Plan,36277.12,UK,Sydney,Won
C003913,1522,2024-09-07,2024-09-08,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,31212.68,Germany,Bangalore,Lost
C003914,3954,2024-12-01,2024-06-14,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,2055.07,USA,New York,Won
C003915,2464,2024-03-14,2024-06-27,SQL,Instagram Ads > Website > Email > Purchase,Pro Plan,34419.93,India,London,Lost
C003916,4077,2024-01-22,2025-10-14,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,36503.17,UK,Sydney,Won
C003917,4440,2024-07-20,2025-09-30,Lost,Facebook Ads > Website > Direct > Purchase,Marketing Suite,13499.58,India,Mumbai,Won
C003918,3999,2025-08-29,2024-06-17,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,43459.15,Germany,Delhi,Won
C003919,2836,2025-03-31,2024-08-06,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,11938.12,India,Berlin,Lost
C003920,3452,2025-03-08,2024-02-09,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,26651.15,India,New York,Lost
C003921,3559,2025-05-20,2025-03-18,Opportunity,LinkedIn Ads > Demo > Purchase,,24177.84,Australia,Bangalore,Lost
C003922,3989,2024-02-16,2024-08-05,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,17570.51,India,Mumbai,Lost
C003923,2946,2024-03-14,2025-02-03,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,19496.1,India,London,Won
C003924,4141,2025-09-02,2024-06-10,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,5616.23,Australia,London,Lost
C003925,2502,2024-09-03,2025-06-04,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,48010.31,UK,New York,Lost
C003926,2801,2024-10-03,2025-01-05,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,6109.69,USA,London,Won
C003927,2829,2024-10-12,2024-09-25,Lost,Google Ads > Website > Email > Purchase,Pro Plan,15901.96,USA,Bangalore,Lost
C003928,1729,2024-03-17,2024-06-11,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,15760.47,UK,Mumbai,Won
C003929,4162,2024-07-29,2024-09-05,SQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,43244.6,India,London,Lost
C003930,3099,2025-03-22,2025-02-21,Won,Google Ads > Website > Email > Purchase,Analytics Suite,39832.51,UK,New York,Won
C003931,4194,2025-10-28,2024-05-30,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,5271.08,UK,New York,Won
C003932,2389,2024-01-28,2025-03-30,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,18035.94,USA,Bangalore,Won
C003933,2422,2024-03-03,2025-01-30,SQL,LinkedIn Ads > Demo > Purchase,Pro Plan,44339.45,UK,Berlin,Won
C003934,3002,2024-03-13,2025-07-15,Lost,LinkedIn Ads > Demo > Purchase,,37646.41,UK,Mumbai,Lost
C003935,4095,2024-07-02,2024-01-02,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,14956.18,Australia,London,Lost
C003936,3840,2024-05-27,2024-05-18,MQL,Instagram Ads > Website > Email > Purchase,,4387.61,India,New York,Won
C003937,3209,2024-06-21,2024-06-23,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,32416.53,USA,Mumbai,Won
C003938,3820,2024-08-30,2024-02-02,Lead,Facebook Ads > Website > Direct > Purchase,Analytics Suite,16601.82,India,London,Won
C003939,1600,2024-01-15,2025-12-24,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,44782.73,USA,Mumbai,Won
C003940,2821,2024-08-20,2025-06-30,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,10550.93,Germany,Mumbai,Lost
C003941,3288,2024-01-09,2025-03-06,Opportunity,Instagram Ads > Website > Email > Purchase,Basic Plan,17394.75,UK,Berlin,Lost
C003942,2515,2024-03-05,2025-10-12,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,46111.16,UK,Mumbai,Lost
C003943,4471,2025-10-17,2025-06-03,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,25622.37,UK,Mumbai,Lost
C003944,3388,2025-06-06,2024-01-03,MQL,Instagram Ads > Website > Email > Purchase,Pro Plan,47881.53,Australia,Delhi,Won
C003945,3240,2024-01-21,2025-01-08,MQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,5541.03,India,Bangalore,Won
C003946,2036,2025-04-16,2024-06-21,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,48325.59,Germany,Sydney,Lost
C003947,3395,2024-06-25,2025-11-13,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,30427.38,Australia,New York,Lost
C003948,4209,2024-12-06,2024-11-10,SQL,Google Ads > Website > Email > Purchase,Pro Plan,26543.63,UK,Delhi,Won
C003949,2148,2025-10-03,2025-01-18,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,44863.7,Germany,Sydney,Lost
C003950,1637,2024-01-15,2025-02-10,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,49521.53,India,Bangalore,Won
C003951,1352,2024-02-06,2025-08-27,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,28160.86,Germany,Bangalore,Won
C003952,1462,2024-11-30,2024-05-19,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,15266.87,UK,London,Won
C003953,1875,2024-11-13,2024-01-23,Won,Google Ads > Website > Email > Purchase,Marketing Suite,39669.1,Australia,Mumbai,Won
C003954,1800,2025-03-15,2024-09-12,Won,YouTube Ads > Website > Direct > Purchase,Basic Plan,1679.17,Germany,,Lost
C003955,3655,2025-03-04,2024-04-20,Lost,Google Ads > Website > Email > Purchase,Pro Plan,47097.45,India,London,Lost
C003956,3749,2025-07-04,2025-07-26,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,2007.73,UK,Berlin,Won
C003957,1974,2024-08-19,2025-01-14,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,21655.84,Australia,Berlin,Won
C003958,1329,2025-07-04,2024-07-08,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,1784.62,Germany,London,Won
C003959,1848,2024-03-28,2024-01-18,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,4906.71,India,Berlin,Won
C003960,1156,2024-11-14,2025-04-09,SQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,31478.81,Germany,Mumbai,Lost
C003961,2243,2024-04-27,2024-10-31,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,34482.12,UK,Mumbai,Won
C003962,3914,2024-06-11,2025-07-29,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,9439.25,UK,Mumbai,Won
C003963,2272,2025-04-29,2024-12-24,Opportunity,Google Ads > Website > Email > Purchase,,31490.27,India,Mumbai,Won
C003964,1459,2025-12-19,2024-04-25,MQL,Facebook Ads > Website > Direct > Purchase,,49803.78,Australia,New York,Won
C003965,4271,2025-08-09,2025-12-27,MQL,Google Ads > Website > Email > Purchase,Pro Plan,29223.53,India,Bangalore,Won
C003966,2866,2025-07-26,2025-09-05,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,12034.31,Germany,New York,Won
C003967,3923,2025-12-05,2024-07-16,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,16277.86,India,Sydney,Won
C003968,2816,2024-04-16,2024-10-22,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,4185.92,Australia,Bangalore,Won
C003969,2212,2024-12-20,2025-02-09,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,24597.07,UK,London,Won
C003970,2598,2025-05-07,2025-01-03,SQL,Facebook Ads > Website > Direct > Purchase,,36090.9,Germany,Delhi,Lost
C003971,3256,2024-12-28,2025-05-27,MQL,YouTube Ads > Website > Direct > Purchase,,34457.71,Germany,Berlin,Won
C003972,2871,2024-08-17,2024-10-23,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,45250.93,Germany,,Won
C003973,1551,2024-09-23,2024-02-18,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,42853.56,Australia,Delhi,Won
C003974,2590,2024-05-01,2024-09-23,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,20145.94,USA,Mumbai,Won
C003975,2787,2025-01-25,2025-07-26,Opportunity,Facebook Ads > Website > Direct > Purchase,Analytics Suite,27029.14,Germany,Sydney,Won
C003976,2964,2025-06-19,2025-01-04,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,16305.36,Australia,London,Lost
C003977,1926,2024-12-17,2024-08-10,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,4394.87,USA,London,Lost
C003978,3042,2025-02-23,2025-01-24,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,6419.72,USA,Berlin,Won
C003979,1739,2025-01-13,2024-02-26,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,32511.5,India,London,Won
C003980,1684,2024-05-30,2025-11-01,Lost,Google Ads > Website > Email > Purchase,Analytics Suite,46794.74,Australia,,Won
C003981,1405,2024-12-19,2025-04-22,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,41468.01,India,New York,Won
C003982,4326,2025-05-02,2024-07-09,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,28417.76,USA,Bangalore,Won
C003983,1367,2024-10-24,2025-12-22,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,22822.05,USA,Berlin,Won
C003984,2563,2025-08-26,2024-04-21,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,12129.99,Australia,Berlin,Won
C003985,3489,2025-04-16,2024-07-22,Lead,Instagram Ads > Website > Email > Purchase,Analytics Suite,9144.42,USA,Sydney,Lost
C003986,1620,2025-01-19,2024-11-13,Lead,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,39918.47,Germany,Sydney,Lost
C003987,1465,2024-10-20,2025-05-17,Lost,LinkedIn Ads > Demo > Purchase,Pro Plan,2000.66,Germany,,Won
C003988,2466,2024-04-21,2024-05-13,Lost,LinkedIn Ads > Demo > Purchase,,9265.37,Australia,Delhi,Won
C003989,2359,2024-08-23,2025-09-18,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,40159.88,Australia,Mumbai,Lost
C003990,3638,2024-03-20,2024-03-07,Opportunity,Facebook Ads > Website > Direct > Purchase,Marketing Suite,45052.63,Australia,,Lost
C003991,2443,2025-02-26,2025-05-13,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,19178.46,USA,Berlin,Lost
C003992,3245,2024-07-05,2024-03-17,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,21674.72,UK,Sydney,Lost
C003993,1745,2024-04-03,2025-09-25,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,3775.82,UK,,Won
C003994,1292,2024-06-10,2025-06-14,Opportunity,Instagram Ads > Website > Email > Purchase,Analytics Suite,26779.56,Australia,London,Lost
C003995,4023,2024-04-26,2025-09-01,Won,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,9498.41,Australia,New York,Lost
C003996,2551,2024-06-20,2025-04-05,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,32299.82,USA,Bangalore,Won
C003997,3199,2025-01-29,2024-05-15,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,4830.73,Germany,Bangalore,Lost
C003998,1411,2024-12-23,2024-11-09,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,47020.12,India,Bangalore,Won
C003999,1678,2025-12-09,2025-09-14,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,43246.59,India,Sydney,Won
C004000,4186,2025-01-30,2025-03-12,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,9346.78,USA,Delhi,Won
C004001,4358,2025-05-31,2024-06-05,Lost,LinkedIn Ads > Demo > Purchase,,43128.82,Germany,Delhi,Won
C004002,4258,2024-12-23,2024-08-04,Won,LinkedIn Ads > Demo > Purchase,Marketing Suite,35536.46,Australia,Berlin,Won
C004003,3678,2024-11-11,2025-06-07,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,34344.68,UK,New York,Won
C004004,4239,2024-03-02,2024-03-13,MQL,Google Ads > Website > Email > Purchase,Pro Plan,8859.14,Australia,London,Won
C004005,2985,2025-04-25,2024-02-29,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,32212.41,Australia,Berlin,Lost
C004006,3321,2025-02-01,2024-12-02,MQL,Google Ads > Website > Email > Purchase,Pro Plan,25479.98,UK,New York,Won
C004007,3449,2024-10-26,2024-04-03,SQL,Facebook Ads > Website > Direct > Purchase,,35033.91,USA,Mumbai,Lost
C004008,3945,2025-03-29,2025-08-27,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,19173.22,UK,Delhi,Won
C004009,2314,2025-12-09,2025-06-12,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,26623.75,UK,Delhi,Won
C004010,3234,2025-02-10,2025-08-06,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,2964.88,UK,Bangalore,Won
C004011,2780,2025-02-10,2025-11-11,Lost,LinkedIn Ads > Demo > Purchase,,33553.11,Germany,New York,Won
C004012,1932,2025-05-05,2024-09-21,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,17064.0,UK,Berlin,Won
C004013,1282,2024-08-16,2024-09-07,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,11709.14,USA,Berlin,Lost
C004014,3006,2024-05-18,2024-03-10,Opportunity,Instagram Ads > Website > Email > Purchase,,21407.75,UK,Bangalore,Lost
C004015,4407,2025-05-06,2024-04-27,Opportunity,Instagram Ads > Website > Email > Purchase,Enterprise Plan,16987.43,Australia,Bangalore,Won
C004016,3387,2025-08-13,2024-09-14,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,28687.7,India,New York,Won
C004017,1355,2024-11-04,2024-01-26,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,2896.65,UK,New York,Won
C004018,4061,2024-10-08,2025-02-24,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,34802.49,UK,London,Lost
C004019,3252,2025-03-01,2024-11-06,Opportunity,LinkedIn Ads > Demo > Purchase,Enterprise Plan,32351.37,USA,Bangalore,Lost
C004020,1923,2024-08-02,2025-06-17,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,27361.06,Australia,Bangalore,Won
C004021,1406,2025-12-01,2025-04-19,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,38591.6,USA,,Won
C004022,1180,2025-11-22,2025-04-24,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,26674.41,Germany,Berlin,Lost
C004023,3022,2024-07-18,2024-03-12,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,38705.57,Australia,Berlin,Won
C004024,2500,2024-02-10,2025-08-26,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,15042.03,Germany,Bangalore,Won
C004025,3666,2025-10-16,2025-10-17,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,37381.75,USA,Mumbai,Lost
C004026,4266,2025-01-02,2024-08-26,Lead,Instagram Ads > Website > Email > Purchase,Pro Plan,6963.66,India,New York,Won
C004027,2768,2025-02-28,2025-11-22,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,24742.17,Germany,New York,Won
C004028,1739,2025-07-08,2025-08-03,Won,LinkedIn Ads > Demo > Purchase,Enterprise Plan,10146.33,Australia,New York,Won
C004029,1638,2025-03-29,2025-09-01,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,47813.7,Germany,Sydney,Won
C004030,1031,2025-06-05,2024-02-28,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,22385.05,Germany,Bangalore,Won
C004031,3460,2025-12-03,2024-08-29,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,11909.02,Australia,London,Won
C004032,2157,2024-05-29,2024-08-05,Lead,Google Ads > Website > Email > Purchase,Pro Plan,30292.73,Germany,Mumbai,Lost
C004033,1160,2024-10-29,2024-06-27,Lead,LinkedIn Ads > Demo > Purchase,Marketing Suite,40586.23,Germany,Mumbai,Won
C004034,2913,2025-01-23,2024-01-25,SQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,25731.51,UK,,Won
C004035,1808,2025-09-16,2024-11-07,Lead,Google Ads > Website > Email > Purchase,Basic Plan,24492.29,Germany,Berlin,Won
C004036,1785,2024-08-17,2024-04-09,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,31914.79,Australia,London,Lost
C004037,1302,2024-01-04,2024-09-16,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,26535.58,USA,Berlin,Won
C004038,4417,2025-05-28,2024-11-27,Opportunity,YouTube Ads > Website > Direct > Purchase,Pro Plan,592.2,USA,London,Lost
C004039,1365,2024-07-13,2025-04-10,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,21203.11,UK,Mumbai,Lost
C004040,2255,2025-06-10,2025-11-01,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,40625.58,Germany,Sydney,Lost
C004041,1723,2024-11-15,2025-05-11,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,31602.93,Australia,New York,Won
C004042,4112,2025-01-07,2024-01-17,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,18195.81,Germany,Berlin,Won
C004043,3633,2024-03-28,2025-01-16,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,18584.65,Australia,Berlin,Won
C004044,1329,2025-03-21,2025-12-06,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,33364.07,India,Berlin,Won
C004045,2107,2025-10-02,2024-04-25,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,36517.02,Australia,London,Won
C004046,3957,2024-10-05,2025-06-07,SQL,Facebook Ads > Website > Direct > Purchase,Analytics Suite,39117.83,UK,New York,Won
C004047,3976,2025-06-19,2025-10-18,Lead,YouTube Ads > Website > Direct > Purchase,Analytics Suite,40081.87,Australia,,Lost
C004048,4054,2025-02-28,2024-02-15,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,7330.82,India,London,Won
C004049,4329,2024-02-10,2025-10-21,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,30080.41,Australia,Sydney,Lost
C004050,4347,2025-03-05,2025-06-02,SQL,Facebook Ads > Website > Direct > Purchase,,6196.57,Germany,Bangalore,Won
C004051,2553,2024-02-17,2025-05-30,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,30639.72,USA,Sydney,Won
C004052,2125,2024-07-27,2025-07-10,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,10539.49,Australia,London,Won
C004053,4317,2024-03-17,2024-12-06,Lost,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,3607.66,Australia,Mumbai,Won
