session_id,user_id,session_date,traffic_source,utm_source,utm_medium,utm_campaign,device,city,country,pages_viewed,session_duration_sec,bounce_flag
S006091,4194,2025-08-02,Google Ads,Google Ads,email,Black Friday,Desktop,Mumbai,USA,7,1417,0
S006092,2460,2025-06-06,YouTube Ads,Instagram Ads,social,Campaign_XYZ,Mobile,Delhi,India,14,744,1
S006093,2289,2025-07-07,LinkedIn Ads,Google Ads,email,Summer Sale,Desktop,London,Australia,24,2320,1
S006094,2743,2025-05-07,Facebook Ads,Google Ads,email,Brand Awareness,Tablet,London,Australia,10,2697,0
S006095,1401,2025-01-10,Google Ads,Facebook Ads,email,Campaign_XYZ,Mobile,Berlin,UK,3,958,0
S006096,1108,2024-09-17,LinkedIn Ads,YouTube Ads,social,Black Friday,Desktop,New York,USA,13,3544,1
S006097,2936,2025-05-05,LinkedIn Ads,Organic Search,cpc,Festive Offer,Mobile,Berlin,India,22,3155,0
S006098,4385,2024-08-17,Organic Search,Google Ads,organic,Unknown,Desktop,Mumbai,Australia,21,2666,0
S006099,3046,2025-10-21,LinkedIn Ads,YouTube Ads,social,Brand Awareness,Desktop,Sydney,Germany,10,1502,0
S006100,3819,2024-07-04,LinkedIn Ads,Facebook Ads,email,Summer Sale,Mobile,London,Germany,5,2295,0
S006101,1067,2024-08-16,Email,Google Ads,social,Campaign_XYZ,Desktop,Unknown,India,23,38,0
S006102,2972,2024-12-28,Facebook Ads,YouTube Ads,social,Retargeting,Mobile,Berlin,USA,11,2368,0
S006103,3126,2024-11-26,LinkedIn Ads,Organic Search,cpc,Campaign_XYZ,Mobile,Sydney,Germany,4,2755,1
S006104,1766,2025-10-14,Instagram Ads,LinkedIn Ads,social,Retargeting,Mobile,Delhi,Germany,16,3544,0
S006105,3691,2024-03-04,YouTube Ads,YouTube Ads,cpc,Brand Awareness,Desktop,Delhi,UK,4,968,0
S006106,2036,2025-01-16,LinkedIn Ads,LinkedIn Ads,cpc,Summer Sale,Desktop,New York,Germany,9,3187,0
S006107,1177,2025-09-09,LinkedIn Ads,Facebook Ads,email,Campaign_XYZ,Desktop,Berlin,UK,6,1339,1
S006108,4124,2025-01-20,Email,Facebook Ads,cpc,Brand Awareness,Mobile,London,USA,5,2982,1
S006109,3103,2025-03-09,Instagram Ads,Email,social,Black Friday,Mobile,Bangalore,India,13,252,0
S006110,4396,2024-09-02,Organic Search,LinkedIn Ads,organic,Unknown,Desktop,Sydney,Germany,11,2984,0
S006111,3102,2024-09-21,YouTube Ads,Instagram Ads,social,Campaign_XYZ,Mobile,Sydney,Germany,7,3234,1
S006112,3848,2025-03-04,Email,Google Ads,cpc,Campaign_XYZ,Desktop,London,Germany,14,411,0
S006113,1965,2024-11-22,Email,Google Ads,cpc,Product Launch,Mobile,New York,India,15,2532,0
S006114,3465,2024-04-29,LinkedIn Ads,LinkedIn Ads,social,Unknown,Mobile,New York,India,1,1260,0
S006115,1580,2025-05-25,LinkedIn Ads,Google Ads,social,Product Launch,Mobile,Delhi,Germany,7,2171,0
S006116,3617,2025-05-30,Organic Search,Facebook Ads,email,Retargeting,Mobile,New York,UK,24,82,0
S006117,3851,2024-07-07,LinkedIn Ads,Email,organic,Festive Offer,Mobile,Delhi,Australia,11,2838,0
S006118,1780,2024-08-27,Instagram Ads,Email,cpc,Campaign_XYZ,Mobile,Mumbai,India,2,1764,0
S006119,3907,2024-11-17,Email,Instagram Ads,organic,Festive Offer,Desktop,Delhi,Australia,15,3581,0
S006120,1134,2024-03-27,YouTube Ads,LinkedIn Ads,organic,Retargeting,Mobile,New York,Australia,19,1791,0
S006121,3104,2025-01-03,Google Ads,Facebook Ads,cpc,Black Friday,Mobile,Berlin,UK,13,1223,1
S006122,3841,2024-11-20,YouTube Ads,Facebook Ads,email,Campaign_XYZ,Desktop,New York,Australia,4,1663,1
S006123,2888,2025-02-19,Instagram Ads,Organic Search,email,Black Friday,Tablet,New York,UK,1,1394,1
S006124,2334,2024-10-01,Organic Search,Organic Search,email,Festive Offer,Mobile,London,UK,4,1967,0
S006125,2558,2024-10-13,YouTube Ads,LinkedIn Ads,cpc,Retargeting,Mobile,Berlin,Australia,2,3420,0
S006126,2892,2024-01-04,Email,LinkedIn Ads,cpc,Product Launch,Desktop,Delhi,Germany,10,232,0
S006127,3743,2024-02-01,Organic Search,Organic Search,social,Product Launch,Tablet,Bangalore,USA,7,1881,0
S006128,3201,2024-12-18,Organic Search,YouTube Ads,cpc,Retargeting,Mobile,Mumbai,UK,1,3285,0
S006129,3675,2024-01-06,Email,Facebook Ads,email,Unknown,Mobile,Bangalore,USA,7,89,0
S006130,2610,2024-12-19,LinkedIn Ads,Google Ads,social,Unknown,Mobile,Bangalore,Germany,15,1041,1
S006131,3480,2024-02-20,Instagram Ads,Email,cpc,Brand Awareness,Desktop,London,Germany,14,3424,1
S006132,3636,2025-06-10,Instagram Ads,Instagram Ads,cpc,Festive Offer,Desktop,Bangalore,USA,2,3026,0
S006133,1986,2025-06-23,YouTube Ads,YouTube Ads,organic,Black Friday,Mobile,Unknown,Germany,10,1432,0
S006134,2473,2024-03-20,YouTube Ads,Facebook Ads,social,Black Friday,Desktop,Mumbai,Australia,12,2797,0
S006135,1271,2024-01-21,Facebook Ads,Organic Search,organic,Product Launch,Mobile,London,Germany,20,1818,0
S006136,2010,2025-08-20,YouTube Ads,LinkedIn Ads,organic,Product Launch,Mobile,Bangalore,USA,4,3462,0
S006137,3655,2024-04-06,Organic Search,Email,organic,Product Launch,Desktop,Delhi,Australia,20,1090,1
S006138,1982,2025-09-20,YouTube Ads,Instagram Ads,social,Campaign_XYZ,Tablet,Delhi,USA,4,777,1
S006139,2275,2025-02-12,LinkedIn Ads,Instagram Ads,email,Festive Offer,Desktop,Sydney,USA,23,560,0
S006140,4144,2025-11-10,Google Ads,Facebook Ads,cpc,Festive Offer,Desktop,Sydney,UK,24,3235,0
S006141,2667,2024-05-26,Organic Search,Google Ads,email,Retargeting,Tablet,New York,Germany,24,3230,1
S006142,3353,2025-02-07,Organic Search,Instagram Ads,organic,Campaign_XYZ,Desktop,New York,India,15,3370,0
S006143,1809,2024-04-03,Organic Search,Facebook Ads,organic,Black Friday,Desktop,Berlin,Germany,24,2892,0
S006144,4052,2025-03-01,Google Ads,Organic Search,cpc,Black Friday,Desktop,Sydney,India,19,3251,1
S006145,2519,2025-01-01,Google Ads,Instagram Ads,cpc,Brand Awareness,Mobile,Bangalore,India,4,1548,0
S006146,3697,2025-09-03,YouTube Ads,Google Ads,social,Festive Offer,Desktop,Mumbai,Germany,2,3540,1
S006147,4055,2025-01-11,Email,YouTube Ads,cpc,Summer Sale,Mobile,New York,Germany,7,2633,0
S006148,3103,2025-02-07,Google Ads,Organic Search,organic,Black Friday,Desktop,New York,India,18,1577,0
S006149,4274,2025-02-28,Email,Facebook Ads,cpc,Black Friday,Mobile,Berlin,India,16,2402,1
S006150,1219,2025-01-06,Organic Search,Facebook Ads,email,Summer Sale,Mobile,Delhi,India,24,3108,0
S006151,1701,2025-07-10,Organic Search,YouTube Ads,organic,Unknown,Desktop,New York,Germany,2,1424,0
S006152,4211,2025-02-24,Facebook Ads,Organic Search,cpc,Campaign_XYZ,Mobile,Delhi,Germany,10,2976,1
S006153,2575,2024-06-03,Organic Search,Email,organic,Summer Sale,Desktop,Delhi,USA,20,2190,0
S006154,4028,2024-08-01,Instagram Ads,Email,organic,Black Friday,Desktop,Sydney,India,21,141,0
S006155,1812,2025-06-03,Facebook Ads,LinkedIn Ads,organic,Product Launch,Mobile,Delhi,Germany,23,2836,1
S006156,1993,2025-07-30,Facebook Ads,Facebook Ads,social,Unknown,Mobile,Bangalore,Australia,5,293,0
S006157,1737,2025-02-19,Google Ads,Email,email,Festive Offer,Mobile,Berlin,USA,3,2672,0
S006158,2457,2024-10-28,Google Ads,LinkedIn Ads,cpc,Campaign_XYZ,Mobile,Delhi,USA,24,201,1
S006159,1962,2025-07-31,Facebook Ads,Facebook Ads,cpc,Retargeting,Mobile,Berlin,UK,1,1234,0
S006160,2413,2025-07-01,Facebook Ads,Organic Search,organic,Brand Awareness,Desktop,Delhi,USA,10,1502,0
S006161,2344,2025-03-05,Facebook Ads,Organic Search,cpc,Unknown,Mobile,Bangalore,UK,24,757,0
S006162,3536,2025-02-09,Facebook Ads,Organic Search,organic,Unknown,Desktop,New York,USA,16,2826,1
S006163,1523,2025-02-03,Facebook Ads,Email,email,Summer Sale,Desktop,Delhi,Australia,24,1315,0
S006164,4046,2025-01-15,YouTube Ads,Instagram Ads,organic,Black Friday,Desktop,Sydney,Germany,10,2785,0
S006165,4325,2024-04-21,Facebook Ads,Google Ads,email,Black Friday,Mobile,Berlin,USA,21,3051,0
S006166,4155,2024-01-28,Instagram Ads,Instagram Ads,social,Brand Awareness,Mobile,Delhi,USA,13,167,0
S006167,1163,2024-04-26,Google Ads,Facebook Ads,organic,Brand Awareness,Desktop,Berlin,UK,5,1799,0
S006168,2701,2025-03-07,Instagram Ads,Organic Search,cpc,Brand Awareness,Mobile,Delhi,Germany,4,255,1
S006169,1431,2025-11-06,LinkedIn Ads,LinkedIn Ads,social,Brand Awareness,Mobile,Bangalore,India,17,3214,0
S006170,3990,2025-09-23,Google Ads,LinkedIn Ads,cpc,Retargeting,Desktop,Berlin,Australia,8,566,0
S006171,2794,2025-04-08,Organic Search,YouTube Ads,cpc,Retargeting,Mobile,Sydney,India,8,1484,0
S006172,3556,2024-08-04,Instagram Ads,YouTube Ads,cpc,Brand Awareness,Mobile,Sydney,India,11,859,0
S006173,3737,2024-07-22,Facebook Ads,Email,cpc,Festive Offer,Mobile,Sydney,Australia,4,3108,0
S006174,3994,2025-12-20,Facebook Ads,Organic Search,cpc,Brand Awareness,Desktop,Delhi,UK,19,2548,0
S006175,3220,2024-09-06,Google Ads,YouTube Ads,social,Retargeting,Mobile,London,Germany,13,682,1
S006176,4219,2024-07-04,YouTube Ads,Email,email,Unknown,Desktop,Delhi,Australia,11,1540,1
S006177,1749,2025-08-31,Facebook Ads,Google Ads,organic,Unknown,Tablet,Sydney,India,24,1559,0
S006178,2351,2024-02-17,Instagram Ads,Email,social,Product Launch,Mobile,Delhi,UK,16,3359,0
S006179,2162,2025-07-06,Google Ads,YouTube Ads,social,Black Friday,Mobile,New York,Germany,7,1811,0
S006180,2920,2024-11-02,YouTube Ads,LinkedIn Ads,social,Black Friday,Desktop,New York,USA,19,3477,1
S006181,3589,2025-11-06,Email,Email,social,Festive Offer,Mobile,New York,Germany,4,813,0
S006182,3107,2025-04-28,Facebook Ads,Organic Search,organic,Product Launch,Tablet,Mumbai,UK,14,2679,0
S006183,3984,2024-10-31,YouTube Ads,Instagram Ads,cpc,Festive Offer,Desktop,Berlin,Germany,16,2180,1
S006184,4251,2024-02-27,Instagram Ads,Facebook Ads,email,Product Launch,Desktop,Sydney,India,1,2795,1
S006185,3067,2025-10-17,Google Ads,YouTube Ads,cpc,Campaign_XYZ,Desktop,New York,USA,20,597,1
S006186,3157,2025-09-19,Facebook Ads,Google Ads,cpc,Retargeting,Mobile,New York,Germany,13,1494,0
S006187,2309,2024-04-28,YouTube Ads,Instagram Ads,organic,Campaign_XYZ,Desktop,Unknown,Germany,13,2880,0
S006188,2324,2024-08-03,Google Ads,Organic Search,email,Campaign_XYZ,Mobile,New York,India,14,3445,0
S006189,4275,2025-06-18,Instagram Ads,Email,cpc,Brand Awareness,Desktop,New York,UK,17,2783,0
S006190,1267,2024-07-14,Google Ads,LinkedIn Ads,social,Retargeting,Desktop,New York,USA,10,2699,0
S006191,4443,2025-08-20,Organic Search,Google Ads,cpc,Brand Awareness,Desktop,Mumbai,USA,20,2558,1
S006192,1806,2025-06-22,Facebook Ads,Facebook Ads,social,Black Friday,Desktop,Delhi,USA,12,526,1
S006193,4137,2024-06-06,LinkedIn Ads,Organic Search,email,Brand Awareness,Mobile,Mumbai,Australia,6,1022,0
S006194,2238,2025-01-08,Email,Email,social,Product Launch,Desktop,Mumbai,Australia,22,2322,0
S006195,1889,2025-07-29,Google Ads,Email,cpc,Product Launch,Mobile,Unknown,USA,9,294,0
S006196,1970,2024-05-29,Facebook Ads,Email,organic,Festive Offer,Mobile,London,Australia,8,2120,0
S006197,1687,2025-12-10,Email,YouTube Ads,cpc,Brand Awareness,Desktop,London,Germany,24,1709,1
S006198,2292,2024-10-04,YouTube Ads,Facebook Ads,social,Brand Awareness,Tablet,Bangalore,Germany,19,3354,1
S006199,3877,2024-03-03,Google Ads,Facebook Ads,email,Brand Awareness,Desktop,Delhi,USA,22,2503,1
S006200,3577,2025-02-11,Google Ads,LinkedIn Ads,organic,Black Friday,Mobile,New York,USA,17,3010,0
S006201,1146,2024-06-26,Email,Instagram Ads,cpc,Campaign_XYZ,Mobile,Berlin,USA,19,585,0
S006202,2178,2024-08-12,LinkedIn Ads,YouTube Ads,email,Black Friday,Mobile,New York,Australia,10,1879,1
S006203,1906,2025-02-17,Organic Search,LinkedIn Ads,cpc,Black Friday,Mobile,Sydney,USA,23,1043,0
S006204,3548,2024-03-26,LinkedIn Ads,Instagram Ads,organic,Black Friday,Tablet,Unknown,India,9,2159,1
S006205,2053,2025-01-25,LinkedIn Ads,Instagram Ads,cpc,Unknown,Desktop,New York,Germany,2,1023,0
S006206,1640,2025-03-17,LinkedIn Ads,Google Ads,email,Summer Sale,Mobile,Bangalore,Germany,9,1967,1
S006207,1460,2025-04-01,Facebook Ads,Organic Search,organic,Retargeting,Desktop,Delhi,UK,24,1527,1
S006208,2159,2024-06-08,Email,Organic Search,email,Campaign_XYZ,Mobile,New York,Germany,17,1790,0
S006209,1574,2024-07-27,LinkedIn Ads,Organic Search,email,Brand Awareness,Mobile,Unknown,Germany,2,3141,0
S006210,2685,2025-10-23,LinkedIn Ads,LinkedIn Ads,organic,Black Friday,Mobile,Bangalore,USA,21,187,0
S006211,3195,2025-02-13,Instagram Ads,LinkedIn Ads,organic,Black Friday,Mobile,New York,UK,15,1379,0
S006212,1845,2024-02-06,LinkedIn Ads,Instagram Ads,organic,Product Launch,Desktop,Delhi,India,22,2058,0
S006213,3895,2024-06-12,Organic Search,YouTube Ads,organic,Campaign_XYZ,Mobile,Mumbai,India,8,723,0
S006214,2170,2025-11-16,Organic Search,Google Ads,organic,Campaign_XYZ,Tablet,Sydney,USA,18,1941,1
S006215,2830,2025-10-11,Organic Search,Email,cpc,Campaign_XYZ,Mobile,Bangalore,USA,8,2551,0
S006216,1891,2025-04-15,Facebook Ads,Organic Search,cpc,Summer Sale,Desktop,London,India,19,2570,0
S006217,4365,2025-01-23,Organic Search,Email,cpc,Festive Offer,Desktop,London,India,14,1002,0
S006218,2480,2025-05-26,Facebook Ads,Email,social,Festive Offer,Mobile,London,USA,22,2262,0
S006219,2329,2025-12-15,Facebook Ads,Organic Search,cpc,Campaign_XYZ,Desktop,Mumbai,Germany,3,1420,0
S006220,2413,2025-07-26,YouTube Ads,YouTube Ads,social,Black Friday,Desktop,Berlin,India,16,818,0
S006221,3073,2024-05-19,YouTube Ads,Facebook Ads,cpc,Brand Awareness,Mobile,New York,UK,19,2332,1
S006222,1688,2024-01-20,Instagram Ads,Instagram Ads,social,Product Launch,Mobile,Unknown,India,9,3218,0
S006223,2123,2025-10-27,Email,Email,cpc,Retargeting,Desktop,New York,Australia,17,3122,1
S006224,3579,2024-09-24,YouTube Ads,Email,social,Campaign_XYZ,Mobile,Delhi,UK,6,1686,0
S006225,4432,2024-04-15,Organic Search,Facebook Ads,social,Retargeting,Desktop,Bangalore,Germany,23,2928,1
S006226,2688,2025-04-17,Instagram Ads,YouTube Ads,organic,Campaign_XYZ,Desktop,Sydney,India,9,2095,0
S006227,3670,2025-10-09,YouTube Ads,Email,organic,Festive Offer,Mobile,Delhi,USA,24,3148,0
S006228,2127,2025-01-06,Email,Organic Search,cpc,Summer Sale,Mobile,Mumbai,UK,24,2981,0
S006229,2434,2024-10-02,Google Ads,Google Ads,email,Brand Awareness,Desktop,Delhi,USA,20,158,1
S006230,1639,2025-04-17,Instagram Ads,Instagram Ads,cpc,Brand Awareness,Desktop,Unknown,Australia,15,3298,0
S006231,2044,2024-08-27,Organic Search,Organic Search,email,Retargeting,Mobile,Sydney,India,17,288,0
S006232,4274,2025-07-12,YouTube Ads,Instagram Ads,email,Festive Offer,Mobile,New York,India,8,1207,0
S006233,1466,2024-12-15,Google Ads,Email,social,Black Friday,Desktop,Mumbai,UK,9,34,0
S006234,2932,2025-12-16,Instagram Ads,Google Ads,email,Unknown,Tablet,Sydney,Germany,5,1756,0
S006235,2017,2024-01-08,Instagram Ads,Email,organic,Black Friday,Desktop,Sydney,USA,23,2911,0
S006236,1900,2025-04-15,Google Ads,Organic Search,cpc,Product Launch,Desktop,Mumbai,USA,5,789,1
S006237,1089,2024-03-21,Instagram Ads,Email,social,Product Launch,Desktop,Unknown,USA,17,223,0
S006238,1070,2025-10-05,Organic Search,LinkedIn Ads,social,Brand Awareness,Mobile,Mumbai,Australia,4,893,0
S006239,2676,2025-12-05,Google Ads,Email,organic,Summer Sale,Mobile,Delhi,Germany,14,311,1
S006240,1751,2024-10-19,Google Ads,YouTube Ads,social,Black Friday,Mobile,Mumbai,Germany,13,394,1
S006241,3647,2024-06-28,Instagram Ads,Instagram Ads,cpc,Festive Offer,Desktop,Sydney,USA,11,1259,0
S006242,1367,2024-09-20,Instagram Ads,Organic Search,cpc,Black Friday,Mobile,Mumbai,USA,14,2999,0
S006243,1151,2025-02-20,LinkedIn Ads,Instagram Ads,organic,Summer Sale,Desktop,Bangalore,India,17,2927,1
S006244,1737,2025-09-04,LinkedIn Ads,Facebook Ads,organic,Black Friday,Desktop,New York,UK,9,2526,0
S006245,2062,2024-05-06,Email,Facebook Ads,social,Campaign_XYZ,Desktop,Mumbai,Germany,9,3189,1
S006246,2731,2024-05-01,Facebook Ads,Google Ads,email,Black Friday,Mobile,Mumbai,Germany,19,338,0
S006247,1083,2025-02-22,Facebook Ads,Google Ads,email,Summer Sale,Desktop,Delhi,Australia,16,1073,0
S006248,2228,2024-06-01,Google Ads,Organic Search,email,Festive Offer,Mobile,Sydney,USA,23,2323,0
S006249,1568,2024-07-09,Instagram Ads,Email,organic,Summer Sale,Mobile,Unknown,Australia,24,158,1
S006250,1315,2024-10-22,Google Ads,LinkedIn Ads,social,Festive Offer,Tablet,Unknown,Australia,24,697,0
S006251,1820,2025-10-29,LinkedIn Ads,Email,cpc,Festive Offer,Desktop,Berlin,India,7,2474,0
S006252,3916,2024-02-22,Facebook Ads,Instagram Ads,cpc,Festive Offer,Desktop,London,India,4,2832,0
S006253,4222,2024-11-02,Email,YouTube Ads,organic,Product Launch,Desktop,Delhi,Germany,1,240,0
S006254,2981,2025-05-10,Google Ads,LinkedIn Ads,email,Product Launch,Desktop,Mumbai,India,16,386,0
S006255,2100,2025-08-01,Instagram Ads,YouTube Ads,email,Summer Sale,Desktop,Unknown,Australia,18,1692,1
S006256,1421,2024-11-17,Facebook Ads,YouTube Ads,email,Unknown,Mobile,Berlin,India,6,2986,0
S006257,1313,2025-01-16,Google Ads,Email,email,Summer Sale,Desktop,Sydney,India,15,1253,0
S006258,1886,2024-08-28,Organic Search,Email,organic,Brand Awareness,Mobile,Berlin,UK,10,1731,0
S006259,2900,2024-08-25,Organic Search,Instagram Ads,cpc,Festive Offer,Desktop,Sydney,Australia,24,206,1
S006260,4235,2024-12-18,Facebook Ads,Google Ads,cpc,Campaign_XYZ,Tablet,New York,USA,14,1614,1
S006261,4000,2025-03-16,Instagram Ads,Google Ads,cpc,Retargeting,Desktop,Bangalore,USA,18,1205,0
S006262,2591,2024-05-01,Organic Search,Google Ads,organic,Festive Offer,Tablet,Bangalore,Australia,1,2235,0
S006263,2192,2024-04-04,Facebook Ads,YouTube Ads,social,Campaign_XYZ,Desktop,Sydney,Germany,12,1091,0
S006264,4460,2024-03-02,Google Ads,Organic Search,cpc,Campaign_XYZ,Desktop,London,Germany,12,2655,1
S006265,3634,2024-04-03,Google Ads,Organic Search,email,Campaign_XYZ,Mobile,London,USA,3,95,0
S006266,3559,2024-09-25,Facebook Ads,Organic Search,organic,Retargeting,Desktop,London,UK,1,1692,0
S006267,1143,2025-10-21,Organic Search,Email,cpc,Festive Offer,Tablet,Bangalore,Germany,2,2741,1
S006268,3379,2024-03-14,Email,LinkedIn Ads,email,Summer Sale,Desktop,Sydney,UK,9,3210,0
S006269,2182,2024-12-30,Instagram Ads,Google Ads,cpc,Product Launch,Mobile,Sydney,India,21,2088,0
S006270,1199,2025-10-29,Email,Email,email,Black Friday,Mobile,New York,UK,9,2502,0
S006271,3955,2025-02-06,Email,Instagram Ads,cpc,Brand Awareness,Mobile,Mumbai,India,7,556,0
S006272,2927,2025-10-03,Google Ads,Organic Search,email,Campaign_XYZ,Desktop,New York,UK,9,198,0
S006273,2292,2025-07-10,Email,Email,social,Unknown,Tablet,Mumbai,USA,2,954,0
S006274,2910,2024-03-31,YouTube Ads,Facebook Ads,organic,Product Launch,Desktop,Delhi,USA,10,1349,1
S006275,3198,2025-07-10,Facebook Ads,Email,social,Festive Offer,Mobile,Bangalore,India,23,562,1
S006276,4332,2024-11-13,LinkedIn Ads,Facebook Ads,social,Campaign_XYZ,Tablet,Berlin,Australia,9,1464,1
S006277,1967,2025-03-11,Google Ads,Organic Search,organic,Brand Awareness,Desktop,Sydney,USA,21,2651,0
S006278,4330,2025-03-04,LinkedIn Ads,LinkedIn Ads,cpc,Product Launch,Desktop,Bangalore,India,9,3564,0
S006279,1638,2025-05-25,LinkedIn Ads,Facebook Ads,email,Festive Offer,Mobile,London,Australia,24,1651,0
S006280,4050,2024-06-08,Instagram Ads,Facebook Ads,cpc,Campaign_XYZ,Desktop,Bangalore,Germany,7,893,0
S006281,2476,2025-10-18,Instagram Ads,Facebook Ads,cpc,Black Friday,Desktop,Sydney,Germany,10,944,0
S006282,3857,2025-09-07,Instagram Ads,Facebook Ads,cpc,Summer Sale,Desktop,Delhi,USA,16,2371,0
S006283,4369,2024-10-03,Facebook Ads,Email,organic,Retargeting,Mobile,New York,USA,24,3216,1
S006284,1280,2024-06-09,LinkedIn Ads,Organic Search,cpc,Summer Sale,Desktop,Delhi,USA,2,3581,1
S006285,1607,2025-07-20,Google Ads,Facebook Ads,cpc,Product Launch,Desktop,Sydney,USA,14,296,0
S006286,1591,2025-01-14,LinkedIn Ads,Organic Search,organic,Product Launch,Desktop,New York,USA,9,682,0
S006287,2098,2024-09-07,YouTube Ads,Organic Search,social,Brand Awareness,Mobile,London,Germany,4,3273,0
S006288,3711,2025-08-14,LinkedIn Ads,Google Ads,email,Black Friday,Mobile,Sydney,India,14,2875,0
S006289,3664,2024-01-03,LinkedIn Ads,YouTube Ads,organic,Retargeting,Mobile,Unknown,Germany,14,591,0
S006290,1599,2024-03-27,Facebook Ads,Instagram Ads,email,Brand Awareness,Mobile,New York,Germany,1,2243,0
S006291,3173,2025-03-14,Google Ads,Instagram Ads,social,Campaign_XYZ,Desktop,New York,Australia,4,3205,1
S006292,1437,2025-10-19,Email,Instagram Ads,email,Black Friday,Desktop,Sydney,USA,20,1475,0
S006293,2446,2024-01-10,YouTube Ads,Facebook Ads,email,Black Friday,Mobile,London,Germany,20,725,1
S006294,4387,2025-06-27,Facebook Ads,LinkedIn Ads,organic,Summer Sale,Mobile,Berlin,Germany,22,1553,1
S006295,3428,2024-08-23,YouTube Ads,Organic Search,cpc,Summer Sale,Mobile,Bangalore,Germany,1,1261,0
S006296,1045,2024-11-28,Organic Search,YouTube Ads,cpc,Black Friday,Mobile,Bangalore,Germany,19,260,0
S006297,3492,2025-04-11,LinkedIn Ads,Instagram Ads,cpc,Retargeting,Mobile,Berlin,Germany,24,1471,1
S006298,1917,2024-10-21,Google Ads,Instagram Ads,cpc,Retargeting,Mobile,Bangalore,Germany,24,2385,1
S006299,1337,2024-01-09,LinkedIn Ads,Google Ads,social,Product Launch,Mobile,Berlin,Australia,14,951,0
S006300,3512,2024-09-24,Facebook Ads,Email,organic,Product Launch,Desktop,Mumbai,UK,12,3357,0
S006301,1576,2024-01-06,Google Ads,Instagram Ads,organic,Brand Awareness,Desktop,Mumbai,India,17,2159,0
S006302,2110,2025-07-23,YouTube Ads,YouTube Ads,cpc,Black Friday,Mobile,Unknown,Germany,13,352,0
S006303,3823,2025-04-12,Google Ads,Email,email,Festive Offer,Desktop,Delhi,Australia,6,2637,1
S006304,3400,2024-04-15,Email,Email,organic,Festive Offer,Mobile,Bangalore,Germany,5,157,0
S006305,1267,2025-03-03,Email,LinkedIn Ads,cpc,Retargeting,Desktop,Unknown,USA,7,528,0
S006306,3269,2024-05-15,Google Ads,Google Ads,email,Campaign_XYZ,Desktop,London,UK,9,93,0
