spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country
6336,2024-09-01,Organic Search,Retargeting,,email,Brand Awareness,312427,18463,7965.11,USA
6337,2024-04-18,LinkedIn Ads,Retargeting,YouTube Ads,email,Black Friday,79216,7255,9248.36,UK
6338,2025-06-16,LinkedIn Ads,Brand Awareness,,social,Summer Sale,374548,220,6859.7,USA
6339,2024-03-30,Organic Search,Campaign_XYZ,LinkedIn Ads,social,Product Launch,188295,3294,4552.41,UK
6340,2024-10-22,Organic Search,Campaign_XYZ,,cpc,Festive Offer,226860,18905,4982.57,Germany
6341,2024-04-21,Email,Brand Awareness,Instagram Ads,email,Product Launch,269301,15608,2125.74,UK
6342,2025-08-11,Google Ads,Product Launch,Facebook Ads,social,Black Friday,318874,6025,3924.36,UK
6343,2024-06-25,Google Ads,Black Friday,,cpc,Product Launch,359873,17679,1722.12,Germany
6344,2024-12-08,Instagram Ads,Festive Offer,Facebook Ads,cpc,Product Launch,425086,7819,4787.27,Australia
6345,2025-10-21,YouTube Ads,Summer Sale,Facebook Ads,cpc,Black Friday,82581,9039,6494.6,USA
6346,2024-04-10,Organic Search,Festive Offer,Email,social,Campaign_XYZ,89533,13789,2640.3,India
6347,2025-09-20,Email,Summer Sale,LinkedIn Ads,social,Retargeting,120194,6069,9443.3,UK
6348,2025-08-26,Google Ads,Campaign_XYZ,Google Ads,social,Black Friday,423232,12982,6503.78,India
6349,2025-02-04,Google Ads,Product Launch,Email,organic,Product Launch,247563,371,2277.19,India
6350,2024-01-28,Email,Black Friday,Google Ads,organic,Festive Offer,438443,9310,1753.31,USA
6351,2025-06-20,Facebook Ads,Black Friday,Facebook Ads,organic,Festive Offer,228871,8565,1782.71,Australia
6352,2024-02-27,Email,Black Friday,Email,social,Black Friday,350256,19766,9741.17,Australia
6353,2025-05-12,Google Ads,Brand Awareness,Email,social,Product Launch,480425,5388,2442.57,Australia
6354,2024-10-23,YouTube Ads,,Google Ads,organic,Brand Awareness,374673,19101,1766.9,Australia
6355,2024-05-13,Facebook Ads,Summer Sale,Google Ads,email,Brand Awareness,496153,10336,1723.5,Germany
6356,2024-11-26,LinkedIn Ads,Black Friday,,email,Summer Sale,358944,8886,3508.52,India
6357,2024-09-05,Email,Product Launch,Organic Search,email,Campaign_XYZ,492494,3894,6191.63,India
6358,2025-07-03,LinkedIn Ads,Festive Offer,Google Ads,email,Black Friday,265820,9953,882.87,Germany
6359,2024-03-15,Facebook Ads,Summer Sale,Email,organic,Black Friday,2215,10922,1678.4,USA
6360,2025-10-15,Facebook Ads,Campaign_XYZ,Instagram Ads,cpc,Brand Awareness,413077,8544,9766.88,UK
6361,2024-06-16,Facebook Ads,Brand Awareness,Google Ads,cpc,Brand Awareness,147932,3311,6216.14,Australia
6362,2025-05-17,Instagram Ads,Retargeting,LinkedIn Ads,email,Brand Awareness,330944,14284,1482.87,Australia
6363,2024-12-20,Email,Summer Sale,YouTube Ads,social,Festive Offer,163812,10866,5545.96,Germany
6364,2024-08-12,Organic Search,,LinkedIn Ads,email,Festive Offer,385622,13201,2485.28,Australia
6365,2025-10-25,YouTube Ads,Campaign_XYZ,Organic Search,email,Summer Sale,133041,385,9738.8,Germany
6366,2025-06-14,YouTube Ads,Campaign_XYZ,LinkedIn Ads,cpc,Summer Sale,302540,18312,3949.24,UK
6367,2024-05-25,LinkedIn Ads,Festive Offer,Instagram Ads,social,Retargeting,1600,1902,1509.51,India
6368,2024-08-28,LinkedIn Ads,Summer Sale,YouTube Ads,cpc,Festive Offer,431439,4805,6168.36,Australia
6369,2024-12-09,Organic Search,Summer Sale,Organic Search,social,Black Friday,285469,2050,1459.34,USA
6370,2024-02-04,LinkedIn Ads,Retargeting,Facebook Ads,organic,Summer Sale,207132,12949,5228.89,Germany
6371,2025-12-02,Email,Black Friday,Email,cpc,Product Launch,134788,5288,8537.11,UK
6372,2024-01-01,Google Ads,,Email,organic,Black Friday,406924,7838,3522.73,USA
6373,2024-06-01,LinkedIn Ads,Campaign_XYZ,,organic,Retargeting,491052,18563,4827.07,India
6374,2025-03-04,Facebook Ads,,Email,email,Brand Awareness,280309,5182,1172.43,USA
6375,2025-05-22,LinkedIn Ads,Summer Sale,Instagram Ads,social,Retargeting,324296,17402,6498.78,Germany
6376,2024-05-05,Facebook Ads,Festive Offer,Email,cpc,Black Friday,264578,18959,1209.99,Australia
6377,2025-05-05,Instagram Ads,,Instagram Ads,email,Brand Awareness,15852,18780,3336.95,India
6378,2025-04-26,Google Ads,Summer Sale,Facebook Ads,cpc,Retargeting,169178,799,8427.71,Germany
6379,2024-12-10,Google Ads,Brand Awareness,Instagram Ads,organic,Retargeting,409181,10985,1584.19,UK
6380,2024-08-08,Organic Search,Product Launch,Facebook Ads,cpc,Black Friday,157664,16099,8417.68,USA
6381,2025-12-23,Email,Brand Awareness,Facebook Ads,cpc,Summer Sale,191635,9541,6342.66,USA
6382,2024-01-25,Email,Summer Sale,Facebook Ads,email,Product Launch,200310,8545,1496.33,India
6383,2025-06-11,YouTube Ads,Retargeting,Instagram Ads,social,Retargeting,389930,2965,1768.07,India
6384,2024-06-30,Instagram Ads,Summer Sale,Organic Search,cpc,Product Launch,356072,6006,6665.81,UK
6385,2025-05-13,Organic Search,Summer Sale,Facebook Ads,organic,Festive Offer,21375,19778,7318.79,UK
6386,2025-10-02,Email,Product Launch,Organic Search,organic,Festive Offer,9651,7629,6591.76,India
6387,2024-02-11,Facebook Ads,Campaign_XYZ,Instagram Ads,email,Black Friday,450900,8277,7169.11,Germany
6388,2025-04-25,Instagram Ads,Black Friday,YouTube Ads,organic,Campaign_XYZ,82725,12759,3679.68,Germany
6389,2025-03-14,Google Ads,Summer Sale,Facebook Ads,cpc,Black Friday,385077,19983,114.21,India
6390,2025-02-05,Facebook Ads,Product Launch,Instagram Ads,social,Campaign_XYZ,391633,10627,5336.11,USA
6391,2025-06-29,Organic Search,Retargeting,,cpc,Campaign_XYZ,83451,17867,5985.73,Australia
6392,2024-12-10,Organic Search,Product Launch,Organic Search,email,Campaign_XYZ,134049,15922,6907.78,UK
6393,2024-02-14,Instagram Ads,Product Launch,Instagram Ads,organic,Summer Sale,375285,130,2390.0,Germany
6394,2025-10-07,Google Ads,Brand Awareness,Google Ads,cpc,Campaign_XYZ,209077,9744,1785.29,Australia
6395,2024-01-21,Email,Black Friday,,cpc,Brand Awareness,47828,12757,8320.02,USA
6396,2025-09-25,Facebook Ads,Black Friday,Organic Search,organic,Product Launch,53916,19945,8428.84,UK
6397,2024-03-10,Facebook Ads,Festive Offer,Google Ads,social,Retargeting,361738,19376,9877.34,Germany
6398,2024-02-17,Google Ads,Campaign_XYZ,Facebook Ads,social,Brand Awareness,334757,9972,3463.63,Germany
6399,2025-05-05,Facebook Ads,Retargeting,Email,social,Festive Offer,451236,2092,684.28,USA
6400,2025-07-04,Email,Festive Offer,YouTube Ads,organic,Festive Offer,53727,17721,4811.25,USA
6401,2024-10-13,Email,Campaign_XYZ,,cpc,Product Launch,128634,11918,4849.49,Germany
6402,2024-01-10,Email,Campaign_XYZ,Facebook Ads,email,Product Launch,316945,3610,461.65,Germany
6403,2025-06-25,Google Ads,,LinkedIn Ads,cpc,Campaign_XYZ,306579,7843,5793.11,Australia
6404,2024-09-30,LinkedIn Ads,Retargeting,LinkedIn Ads,organic,Brand Awareness,73150,10124,2682.11,USA
6405,2025-08-22,LinkedIn Ads,,,organic,Brand Awareness,458569,16715,1279.34,USA
6406,2025-01-15,Organic Search,Retargeting,Organic Search,cpc,Summer Sale,378344,4760,6088.42,Australia
6407,2024-11-24,Organic Search,Black Friday,YouTube Ads,organic,Retargeting,458027,12911,2895.22,USA
6408,2025-04-23,Facebook Ads,Black Friday,YouTube Ads,cpc,Retargeting,363087,7823,5659.58,India
6409,2024-01-15,Email,,Google Ads,cpc,Retargeting,402662,8658,250.58,UK
6410,2025-05-30,Facebook Ads,Summer Sale,Google Ads,social,Campaign_XYZ,104120,16750,3725.57,India
6411,2024-07-09,Google Ads,Product Launch,LinkedIn Ads,organic,Festive Offer,121537,11541,8667.69,USA
6412,2024-06-16,Facebook Ads,Retargeting,YouTube Ads,organic,Festive Offer,347701,19397,6536.16,Australia
6413,2025-06-04,YouTube Ads,Product Launch,Instagram Ads,social,Brand Awareness,248725,1141,8688.35,Germany
6414,2025-09-12,LinkedIn Ads,Campaign_XYZ,Email,social,Summer Sale,50202,17110,7430.7,USA
6415,2024-05-16,Facebook Ads,Retargeting,LinkedIn Ads,social,Black Friday,132871,1174,7225.18,Germany
6416,2024-06-02,Facebook Ads,Retargeting,YouTube Ads,email,Summer Sale,451659,10532,8713.23,UK
6417,2025-01-22,Instagram Ads,Festive Offer,Instagram Ads,organic,Festive Offer,273083,1163,293.48,India
6418,2024-07-27,Facebook Ads,Retargeting,YouTube Ads,cpc,Campaign_XYZ,224695,2022,4257.98,UK
6419,2024-09-28,YouTube Ads,Retargeting,Organic Search,cpc,Brand Awareness,171482,11190,9608.1,Germany
6420,2024-05-22,LinkedIn Ads,Brand Awareness,,cpc,Summer Sale,458618,7817,1853.9,UK
6421,2025-09-02,Instagram Ads,Brand Awareness,Instagram Ads,organic,Brand Awareness,17620,4764,6571.9,Germany
6422,2024-03-09,Google Ads,Festive Offer,Organic Search,email,Product Launch,443839,7711,7922.91,India
6423,2024-09-03,Organic Search,Summer Sale,Email,organic,Product Launch,457077,7193,9342.68,Germany
6424,2024-09-17,Google Ads,Black Friday,Facebook Ads,organic,Black Friday,363652,8997,8730.8,India
6425,2024-03-19,LinkedIn Ads,Campaign_XYZ,Organic Search,organic,Festive Offer,97553,12010,6798.15,USA
6426,2025-10-19,Organic Search,Campaign_XYZ,Google Ads,organic,Campaign_XYZ,401397,3886,7140.49,Germany
6427,2025-09-14,Google Ads,Retargeting,LinkedIn Ads,organic,Product Launch,498779,12214,3496.06,UK
6428,2025-08-27,YouTube Ads,Product Launch,YouTube Ads,email,Black Friday,304242,14638,2316.96,Australia
6429,2025-06-08,Facebook Ads,Campaign_XYZ,LinkedIn Ads,social,Retargeting,441394,7431,9590.37,UK
6430,2025-09-12,LinkedIn Ads,Brand Awareness,Email,cpc,Brand Awareness,192278,733,9758.1,Australia
6431,2024-11-25,Organic Search,Black Friday,YouTube Ads,organic,Campaign_XYZ,45055,2025,4303.57,UK
6432,2024-07-07,Instagram Ads,Summer Sale,Facebook Ads,organic,Retargeting,21885,353,4167.16,Germany
6433,2024-04-04,Facebook Ads,Black Friday,Instagram Ads,organic,Retargeting,150168,12239,4572.01,USA
6434,2025-09-08,Google Ads,Retargeting,Instagram Ads,cpc,Black Friday,26526,18386,4668.0,Germany
6435,2024-01-08,Google Ads,,YouTube Ads,email,Brand Awareness,417310,7959,8437.45,India
6436,2024-03-07,Instagram Ads,Retargeting,,cpc,Black Friday,4796,4054,4363.88,USA
6437,2025-05-10,YouTube Ads,Festive Offer,YouTube Ads,email,Summer Sale,118061,9502,8835.28,Germany
6438,2024-07-09,Instagram Ads,Brand Awareness,YouTube Ads,social,Retargeting,256309,7447,6982.33,USA
6439,2024-12-31,LinkedIn Ads,Brand Awareness,Organic Search,organic,Brand Awareness,349488,17464,9657.37,India
6440,2025-06-04,Instagram Ads,Retargeting,YouTube Ads,email,Retargeting,490122,5876,6778.15,Australia
6441,2024-04-26,Google Ads,Product Launch,Instagram Ads,cpc,Summer Sale,55571,9436,4180.55,USA
6442,2024-09-23,YouTube Ads,Brand Awareness,Email,email,Festive Offer,215691,7769,9188.0,USA
6443,2025-09-02,YouTube Ads,Product Launch,YouTube Ads,email,Summer Sale,207936,11601,2374.96,India
6444,2025-04-29,Email,Retargeting,Instagram Ads,social,Festive Offer,136182,16149,9653.06,Germany
6445,2025-05-23,Instagram Ads,Festive Offer,Google Ads,organic,Brand Awareness,479508,8475,529.95,Australia
6446,2024-10-24,LinkedIn Ads,Retargeting,Facebook Ads,organic,Brand Awareness,255585,11162,6445.31,USA
6447,2024-06-12,Google Ads,Festive Offer,Google Ads,cpc,Campaign_XYZ,180517,1768,280.67,USA
6448,2025-01-10,Facebook Ads,,YouTube Ads,cpc,Summer Sale,174915,542,2119.34,USA
6449,2025-10-14,YouTube Ads,Brand Awareness,Instagram Ads,social,Retargeting,31897,11524,4693.36,USA
6450,2024-09-24,Instagram Ads,Product Launch,Facebook Ads,email,Product Launch,235957,18448,1666.9,India
6451,2025-07-02,Email,Retargeting,LinkedIn Ads,email,Retargeting,142580,8079,9889.36,USA
6452,2024-03-14,LinkedIn Ads,Campaign_XYZ,Facebook Ads,cpc,Product Launch,321616,12566,7752.82,Australia
6453,2025-05-22,LinkedIn Ads,Brand Awareness,Facebook Ads,organic,Black Friday,293510,8586,8523.46,India
6454,2024-03-13,Organic Search,Campaign_XYZ,YouTube Ads,email,Brand Awareness,131564,5936,9792.8,USA
6455,2024-11-03,Google Ads,Festive Offer,Organic Search,social,Summer Sale,52538,14462,6780.21,Australia
6456,2024-07-17,YouTube Ads,Retargeting,Google Ads,cpc,Black Friday,402799,8506,2739.32,UK
6457,2024-05-09,Google Ads,Campaign_XYZ,Google Ads,email,Retargeting,326772,18106,7593.84,UK
6458,2025-07-25,Email,Campaign_XYZ,LinkedIn Ads,organic,Product Launch,263312,8670,5884.68,Australia
6459,2025-09-06,Facebook Ads,Festive Offer,YouTube Ads,organic,Festive Offer,356344,19596,2748.24,USA
6460,2025-05-01,Facebook Ads,Black Friday,Facebook Ads,social,Brand Awareness,66055,14830,3736.12,USA
6461,2024-05-30,Facebook Ads,Festive Offer,Organic Search,social,Product Launch,388076,19344,6117.89,India
6462,2025-10-30,LinkedIn Ads,Black Friday,,cpc,Retargeting,54117,8695,4015.0,USA
6463,2024-07-24,YouTube Ads,Brand Awareness,Google Ads,cpc,Campaign_XYZ,86128,15503,2427.81,India
6464,2024-06-27,Google Ads,Retargeting,,organic,Retargeting,194130,8663,4356.24,USA
6465,2024-07-15,Google Ads,Campaign_XYZ,Instagram Ads,organic,Summer Sale,156628,6683,2412.65,Germany
6466,2024-03-29,Email,Brand Awareness,,email,Black Friday,243432,13023,8763.59,Germany
6467,2025-03-09,Facebook Ads,Summer Sale,YouTube Ads,email,Brand Awareness,315023,15533,6971.33,Australia
6468,2024-07-01,YouTube Ads,Festive Offer,Google Ads,email,Summer Sale,261558,17015,3827.72,Germany
6469,2024-07-27,YouTube Ads,Brand Awareness,Organic Search,social,Product Launch,479645,2712,9459.87,UK
6470,2025-05-07,Email,Brand Awareness,YouTube Ads,social,Campaign_XYZ,287077,16016,3950.59,UK
6471,2024-05-09,Instagram Ads,Campaign_XYZ,Facebook Ads,email,Black Friday,17159,4308,5787.24,India
6472,2025-10-26,YouTube Ads,Black Friday,Facebook Ads,organic,Brand Awareness,415077,6973,5167.53,UK
6473,2024-01-13,YouTube Ads,Festive Offer,Google Ads,cpc,Product Launch,128457,10608,1306.97,USA
6474,2025-09-25,Google Ads,Black Friday,LinkedIn Ads,social,Brand Awareness,356682,1374,4295.54,India
6475,2024-04-15,Email,Retargeting,YouTube Ads,social,Brand Awareness,407772,14219,867.7,Germany
6476,2025-01-09,YouTube Ads,Brand Awareness,YouTube Ads,email,Festive Offer,333400,150,1788.46,Germany
6477,2025-08-04,YouTube Ads,Festive Offer,Instagram Ads,cpc,Festive Offer,84633,16849,7896.53,UK
6478,2025-12-07,Google Ads,Brand Awareness,Organic Search,social,Campaign_XYZ,132002,9625,3096.35,UK
6479,2025-11-28,YouTube Ads,Retargeting,Facebook Ads,cpc,Black Friday,384451,13492,980.66,USA
6480,2024-04-08,Google Ads,Product Launch,Facebook Ads,social,Festive Offer,36280,15280,7217.69,Germany
6481,2025-08-16,Instagram Ads,Retargeting,Google Ads,cpc,Product Launch,290981,1093,8043.73,UK
6482,2025-08-09,LinkedIn Ads,Black Friday,Google Ads,cpc,Festive Offer,185813,18180,5822.97,Germany
6483,2024-07-10,Organic Search,Black Friday,Google Ads,social,Campaign_XYZ,80370,14677,9164.56,Germany
6484,2024-11-20,Google Ads,Brand Awareness,Instagram Ads,cpc,Campaign_XYZ,433662,4493,8509.48,UK
6485,2025-12-26,Google Ads,,Organic Search,organic,Summer Sale,101982,9530,5571.86,Germany
6486,2025-04-11,YouTube Ads,Festive Offer,LinkedIn Ads,social,Summer Sale,34049,4220,7396.4,UK
6487,2025-01-01,Google Ads,Retargeting,Google Ads,social,Summer Sale,431910,4198,3359.49,Australia
6488,2024-11-13,Email,Brand Awareness,Google Ads,organic,Campaign_XYZ,214421,87,6399.22,UK
6489,2024-05-23,Facebook Ads,Retargeting,Email,cpc,Brand Awareness,142892,9007,9771.59,Germany
6490,2025-01-18,Facebook Ads,Retargeting,Organic Search,organic,Retargeting,194369,12119,8018.74,Australia
6491,2024-08-03,Instagram Ads,Brand Awareness,,social,Black Friday,279149,10706,3807.91,Germany
6492,2024-12-26,Google Ads,,Instagram Ads,organic,Summer Sale,226532,4856,9330.42,Germany
6493,2024-11-19,Email,Product Launch,YouTube Ads,cpc,Black Friday,480794,4893,8268.85,Australia
6494,2024-01-15,YouTube Ads,Campaign_XYZ,LinkedIn Ads,organic,Festive Offer,219154,13830,468.49,USA
6495,2024-08-04,YouTube Ads,Black Friday,YouTube Ads,social,Brand Awareness,442825,165,7485.45,Australia
6496,2025-05-06,Organic Search,Summer Sale,Email,cpc,Black Friday,123793,16712,9766.35,Germany
6497,2025-06-30,LinkedIn Ads,Campaign_XYZ,Facebook Ads,social,Summer Sale,446580,16887,3245.29,Germany
6498,2024-07-01,Instagram Ads,Summer Sale,Facebook Ads,social,Summer Sale,326118,19647,2825.83,USA
6499,2024-09-26,Email,Summer Sale,Google Ads,email,Campaign_XYZ,71168,13410,6436.66,Australia
6500,2025-04-11,Email,Black Friday,Email,social,Brand Awareness,241513,16734,1190.21,UK
6501,2025-09-03,Organic Search,Product Launch,YouTube Ads,social,Brand Awareness,109813,8958,6782.26,Germany
6502,2025-06-02,Organic Search,Retargeting,Instagram Ads,cpc,Product Launch,439160,6092,2343.14,Australia
6503,2025-06-25,YouTube Ads,Brand Awareness,LinkedIn Ads,cpc,Brand Awareness,454992,5116,4570.16,India
6504,2025-04-11,LinkedIn Ads,Product Launch,Organic Search,cpc,Retargeting,216655,244,8930.51,Germany
6505,2024-10-31,YouTube Ads,Summer Sale,YouTube Ads,organic,Retargeting,436111,1378,7988.19,UK
6506,2024-05-23,LinkedIn Ads,Festive Offer,,organic,Summer Sale,273678,6443,1169.12,Germany
6507,2024-04-20,Facebook Ads,Black Friday,Email,cpc,Festive Offer,330368,7183,7637.71,Australia
6508,2024-08-19,Email,Campaign_XYZ,Organic Search,organic,Brand Awareness,88855,13811,4175.94,USA
6509,2025-11-21,Organic Search,Black Friday,,email,Retargeting,370522,14232,9944.97,India
6510,2025-08-06,Facebook Ads,Campaign_XYZ,LinkedIn Ads,organic,Campaign_XYZ,241087,14444,3067.39,UK
6511,2025-12-22,YouTube Ads,Brand Awareness,YouTube Ads,email,Retargeting,1816,13933,4758.93,Germany
6512,2025-08-14,Instagram Ads,Festive Offer,YouTube Ads,cpc,Campaign_XYZ,258184,17991,3477.66,UK
6513,2025-05-14,Google Ads,Retargeting,LinkedIn Ads,cpc,Product Launch,496386,3174,5903.31,USA
6514,2025-08-17,Instagram Ads,Product Launch,Instagram Ads,organic,Festive Offer,121876,4932,2732.17,India
6515,2025-07-07,Instagram Ads,Festive Offer,Organic Search,cpc,Campaign_XYZ,388870,8770,9135.2,UK
6516,2024-09-29,Google Ads,,Email,cpc,Festive Offer,99110,8739,6208.19,Australia
6517,2025-12-03,Email,Product Launch,LinkedIn Ads,social,Brand Awareness,440151,6832,9432.83,Australia
6518,2024-06-21,Facebook Ads,Retargeting,Google Ads,cpc,Product Launch,427661,15406,6837.13,UK
6519,2024-01-07,Facebook Ads,Retargeting,Google Ads,social,Festive Offer,142518,6348,1939.76,India
6520,2024-06-03,Email,Campaign_XYZ,Google Ads,cpc,Festive Offer,358483,7196,252.65,Germany
6521,2025-06-05,Google Ads,Retargeting,Google Ads,email,Campaign_XYZ,408031,1860,4135.02,Australia
6522,2025-06-29,LinkedIn Ads,Brand Awareness,Organic Search,email,Black Friday,356239,7964,9935.75,Germany
6523,2025-07-01,Instagram Ads,Black Friday,Facebook Ads,cpc,Product Launch,368680,19279,8781.59,Germany
6524,2025-06-01,YouTube Ads,Summer Sale,Instagram Ads,email,Festive Offer,77042,18559,8483.33,UK
6525,2024-08-02,Facebook Ads,Retargeting,Facebook Ads,email,Black Friday,3446,7391,5729.97,Australia
6526,2024-05-13,Email,Black Friday,YouTube Ads,email,Black Friday,346952,369,1038.91,UK
6527,2024-10-11,YouTube Ads,Campaign_XYZ,YouTube Ads,organic,Festive Offer,133792,15441,250.23,USA
6528,2024-05-05,Organic Search,Retargeting,LinkedIn Ads,email,Campaign_XYZ,289623,16358,8402.37,Germany
6529,2025-03-14,Google Ads,Summer Sale,Google Ads,social,Brand Awareness,459975,19797,1856.19,India
6530,2025-11-16,YouTube Ads,Festive Offer,LinkedIn Ads,organic,Black Friday,341632,10811,859.3,Germany
6531,2024-05-31,YouTube Ads,Retargeting,YouTube Ads,social,Black Friday,362382,3436,7126.58,India
6532,2024-11-26,Instagram Ads,Black Friday,Google Ads,social,Product Launch,59656,3388,111.63,UK
6533,2025-06-21,Google Ads,Campaign_XYZ,Organic Search,social,Brand Awareness,297220,6784,7434.09,Australia
6534,2025-01-17,YouTube Ads,Campaign_XYZ,Email,organic,Campaign_XYZ,47265,10961,2004.08,Germany
6535,2024-04-24,Facebook Ads,Brand Awareness,Instagram Ads,cpc,Brand Awareness,33967,919,3281.8,USA
6536,2025-04-26,Google Ads,Campaign_XYZ,YouTube Ads,email,Black Friday,390623,17893,1799.81,Germany
6537,2024-10-10,Facebook Ads,Festive Offer,Email,email,Campaign_XYZ,54258,6834,7793.77,India
6538,2024-03-15,Email,,LinkedIn Ads,cpc,Product Launch,126764,7092,4899.25,India
