spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country,ctr,cpc
3863,2024-10-27,Organic Search,Brand Awareness,Facebook Ads,cpc,Campaign_XYZ,296432,13989,2600.64,Germany,0.04719126140227776,0.1859060690542569
3864,2024-12-04,Organic Search,Summer Sale,Unknown,organic,Campaign_XYZ,137714,1274,4685.99,UK,0.009251056537461695,3.678171114599686
3865,2024-09-23,LinkedIn Ads,Festive Offer,Unknown,email,Festive Offer,191948,7862,4866.91,Germany,0.040959009731802366,0.6190422284406003
3866,2025-04-05,YouTube Ads,Summer Sale,Email,organic,Brand Awareness,309842,1237,7458.63,USA,0.003992357395059418,6.029611964430073
3867,2025-11-23,Organic Search,Festive Offer,Email,email,Summer Sale,4884,16440,9748.28,India,3.366093366093366,0.5929610705596108
3868,2025-03-31,Email,Product Launch,YouTube Ads,cpc,Product Launch,379708,2158,1942.82,Australia,0.00568331454696767,0.9002873030583873
3869,2024-12-25,Instagram Ads,Brand Awareness,YouTube Ads,organic,Retargeting,180457,15761,639.49,UK,0.08733936616479272,0.04057420214453398
3870,2024-03-08,Facebook Ads,Festive Offer,Organic Search,email,Campaign_XYZ,298653,17369,6591.5,UK,0.05815779516696635,0.3794979561287351
3871,2025-02-15,LinkedIn Ads,Brand Awareness,Organic Search,organic,Brand Awareness,32649,12428,8857.33,UK,0.3806548439462158,0.7126915030576119
3872,2025-05-05,Email,Black Friday,Unknown,cpc,Festive Offer,473233,5687,5693.91,USA,0.012017336069124512,1.001215051872692
3873,2024-02-18,Instagram Ads,Retargeting,Instagram Ads,organic,Campaign_XYZ,430516,1358,890.71,Germany,0.0031543543097120666,0.6558983799705449
3874,2025-11-17,Instagram Ads,Black Friday,Email,cpc,Brand Awareness,359212,1466,4275.57,UK,0.004081155417970447,2.916487039563438
3875,2025-07-17,Google Ads,Festive Offer,Google Ads,cpc,Summer Sale,362098,18339,6581.85,India,0.050646510060812264,0.35889906756093576
3876,2024-04-11,Email,Black Friday,Instagram Ads,cpc,Summer Sale,274180,11452,3347.67,India,0.04176818148661463,0.2923218651763884
3877,2024-08-03,LinkedIn Ads,Unknown,Email,email,Product Launch,461910,7832,8464.58,Australia,0.01695568400770713,1.0807686414708886
3878,2025-03-13,Organic Search,Retargeting,YouTube Ads,email,Product Launch,85571,6152,2324.47,India,0.07189351532645405,0.3778397269180754
3879,2025-11-30,YouTube Ads,Unknown,YouTube Ads,social,Campaign_XYZ,240835,19831,3708.5,Germany,0.08234268274960035,0.18700519388835662
3880,2025-07-22,Organic Search,Product Launch,YouTube Ads,email,Product Launch,206828,6080,9172.68,Germany,0.029396406676078676,1.5086644736842105
3881,2025-07-12,Instagram Ads,Product Launch,Email,social,Black Friday,10747,3052,5778.14,UK,0.28398622871499024,1.8932306684141547
3882,2024-06-07,Instagram Ads,Retargeting,Organic Search,organic,Black Friday,47692,11771,161.73,Germany,0.24681288266375911,0.013739699260895421
3883,2025-05-03,Facebook Ads,Retargeting,YouTube Ads,cpc,Brand Awareness,434446,2615,2515.81,Germany,0.006019160033698089,0.9620688336520077
3884,2025-11-16,Organic Search,Festive Offer,Facebook Ads,email,Festive Offer,57777,2633,7557.83,UK,0.04557176731225228,2.8704253703000377
3885,2024-08-29,Google Ads,Brand Awareness,YouTube Ads,cpc,Summer Sale,260999,10514,615.28,Australia,0.04028367924781321,0.05852006848012174
3886,2024-01-05,Instagram Ads,Unknown,Email,social,Retargeting,63108,10861,9931.26,Germany,0.17210179375039614,0.9143964644139582
3887,2025-08-18,Instagram Ads,Festive Offer,Organic Search,email,Summer Sale,484265,14157,8989.27,Germany,0.029233993784394906,0.6349699795154341
3888,2024-12-26,YouTube Ads,Brand Awareness,Instagram Ads,email,Black Friday,434022,18248,2315.89,USA,0.04204395168908488,0.1269119903551074
3889,2025-04-03,YouTube Ads,Brand Awareness,YouTube Ads,email,Brand Awareness,370152,3968,8965.5,Australia,0.010719920465106227,2.2594506048387095
3890,2024-09-04,Facebook Ads,Brand Awareness,Organic Search,email,Retargeting,313531,13919,7024.79,UK,0.0443943342125659,0.5046907105395503
3891,2025-07-19,Email,Festive Offer,Organic Search,cpc,Product Launch,214110,6561,4310.97,USA,0.03064312736443884,0.6570598994055784
3892,2025-11-03,Facebook Ads,Summer Sale,LinkedIn Ads,email,Product Launch,193896,14166,2041.56,USA,0.07305978462681025,0.14411689961880558
3893,2025-02-25,Facebook Ads,Summer Sale,Facebook Ads,social,Black Friday,247019,3263,2082.09,Australia,0.013209510199620272,0.6380907140668097
3894,2024-01-15,YouTube Ads,Product Launch,Email,email,Brand Awareness,137590,3937,5981.34,Germany,0.028613998110327787,1.5192633985267971
3895,2025-07-26,Organic Search,Summer Sale,Unknown,social,Campaign_XYZ,444566,1272,4219.01,UK,0.0028612174570255035,3.3168317610062896
3896,2024-05-01,Organic Search,Summer Sale,LinkedIn Ads,social,Festive Offer,269421,13360,5992.54,Australia,0.04958781980617695,0.4485434131736527
3897,2024-10-03,Organic Search,Brand Awareness,Email,cpc,Summer Sale,76877,5796,3369.53,USA,0.07539316050314138,0.5813543823326432
3898,2025-07-11,Email,Brand Awareness,Instagram Ads,email,Black Friday,380264,19541,2377.74,India,0.05138798308543538,0.12167954557085102
3899,2025-03-28,YouTube Ads,Retargeting,Facebook Ads,social,Festive Offer,441774,18947,8381.9,UK,0.042888445223123135,0.4423866575183406
3900,2025-01-24,Google Ads,Brand Awareness,Organic Search,email,Festive Offer,24613,12928,9208.43,India,0.5252508836793565,0.7122857363861387
3901,2024-10-20,LinkedIn Ads,Festive Offer,YouTube Ads,cpc,Summer Sale,133031,14482,7082.05,Germany,0.1088618442317956,0.489024306035078
3902,2025-07-27,LinkedIn Ads,Retargeting,Instagram Ads,cpc,Retargeting,315244,16225,1699.73,Australia,0.05146806917816041,0.10475993836671803
3903,2025-08-20,Google Ads,Campaign_XYZ,Email,email,Summer Sale,443933,5033,1013.87,Germany,0.011337296393825195,0.20144446652096165
3904,2025-03-21,Organic Search,Retargeting,LinkedIn Ads,social,Retargeting,400152,10439,5436.93,Australia,0.02608758671704752,0.5208286234313632
3905,2024-07-28,LinkedIn Ads,Summer Sale,Email,organic,Festive Offer,422894,17754,5548.49,USA,0.041982151555708995,0.31252055874732454
3906,2025-08-12,Email,Brand Awareness,Email,organic,Brand Awareness,210763,13250,6428.49,Germany,0.06286682197539416,0.4851690566037736
3907,2025-12-14,YouTube Ads,Summer Sale,Facebook Ads,cpc,Black Friday,155114,18800,9071.14,India,0.12120118106682827,0.4825074468085106
3908,2024-10-28,LinkedIn Ads,Brand Awareness,YouTube Ads,social,Summer Sale,478515,2585,6503.26,USA,0.00540212950482221,2.5157678916827853
3909,2024-08-10,Email,Summer Sale,Unknown,organic,Brand Awareness,143714,18809,9169.85,Australia,0.1308779937932282,0.48752458929236003
3910,2024-01-03,YouTube Ads,Campaign_XYZ,Facebook Ads,social,Brand Awareness,107940,19047,1265.2,USA,0.1764591439688716,0.06642515881766158
3911,2025-06-01,Email,Summer Sale,LinkedIn Ads,email,Summer Sale,253238,12456,7121.55,India,0.04918693087135422,0.5717365125240848
3912,2024-04-02,Google Ads,Summer Sale,Organic Search,cpc,Product Launch,20923,13503,9281.67,UK,0.645366343258615,0.6873783603643635
3913,2025-06-03,Facebook Ads,Festive Offer,Unknown,email,Festive Offer,213904,274,4681.78,Australia,0.0012809484628618446,17.086788321167884
3914,2025-03-03,Google Ads,Campaign_XYZ,Organic Search,email,Product Launch,183932,7446,9678.45,UK,0.04048235217362939,1.2998186946011283
3915,2025-05-07,LinkedIn Ads,Unknown,Facebook Ads,email,Retargeting,216327,2850,5569.88,USA,0.013174499715708164,1.954343859649123
3916,2024-08-22,YouTube Ads,Campaign_XYZ,Unknown,social,Brand Awareness,10227,1330,9435.44,Germany,0.1300479123887748,7.094315789473685
3917,2025-09-11,Email,Summer Sale,LinkedIn Ads,organic,Black Friday,69580,15764,7510.33,Australia,0.22655935613682093,0.47642286221771124
3918,2024-06-09,LinkedIn Ads,Black Friday,Instagram Ads,email,Black Friday,376911,571,4631.83,USA,0.0015149464993062022,8.111786339754817
3919,2025-12-21,LinkedIn Ads,Black Friday,Email,cpc,Brand Awareness,385622,18052,439.48,Australia,0.046812681849064626,0.02434522490582761
3920,2024-11-26,Facebook Ads,Black Friday,LinkedIn Ads,social,Product Launch,100590,11924,6608.18,India,0.11854061039864798,0.5541915464609192
3921,2024-11-28,Organic Search,Unknown,LinkedIn Ads,organic,Festive Offer,338330,18035,2617.36,USA,0.053305943900925135,0.14512669808705295
3922,2024-02-19,LinkedIn Ads,Retargeting,Email,email,Brand Awareness,142484,2356,2957.69,Germany,0.01653518991606075,1.2553862478777589
3923,2025-06-06,Facebook Ads,Summer Sale,Google Ads,cpc,Campaign_XYZ,100934,7872,295.86,Australia,0.07799155884043038,0.03758384146341463
3924,2025-10-29,YouTube Ads,Campaign_XYZ,LinkedIn Ads,email,Retargeting,425256,12908,5620.76,Germany,0.03035348119720827,0.4354477843198017
3925,2025-05-06,YouTube Ads,Black Friday,YouTube Ads,organic,Brand Awareness,349091,14234,2964.01,Germany,0.040774468548315485,0.20823450892229875
3926,2025-08-04,Email,Festive Offer,Organic Search,organic,Summer Sale,180914,992,9825.65,India,0.005483268293222194,9.904889112903225
3927,2025-11-11,Organic Search,Retargeting,Organic Search,email,Product Launch,282644,3981,7515.18,UK,0.0140848558610832,1.8877618688771667
3928,2024-09-28,Facebook Ads,Black Friday,Facebook Ads,email,Summer Sale,432649,9395,3639.12,USA,0.021715062325349185,0.38734646088344865
3929,2025-08-02,Google Ads,Brand Awareness,Email,social,Summer Sale,212154,3799,3015.04,UK,0.01790680354836581,0.7936404316925506
3930,2024-09-08,YouTube Ads,Product Launch,Email,organic,Brand Awareness,94066,4790,7178.24,UK,0.050921693279186955,1.49858872651357
3931,2025-07-13,Organic Search,Summer Sale,Email,organic,Festive Offer,276168,16423,2616.66,India,0.0594674256249819,0.1593289898313341
3932,2025-11-26,Email,Product Launch,YouTube Ads,email,Brand Awareness,292232,15933,4535.26,Germany,0.05452174984259082,0.28464570388501853
3933,2025-11-29,Google Ads,Product Launch,Email,cpc,Festive Offer,154900,12469,1687.81,Germany,0.08049709489993544,0.13536049402518244
3934,2024-03-30,YouTube Ads,Brand Awareness,YouTube Ads,email,Black Friday,498095,16841,2615.67,USA,0.0338108192212329,0.15531559883617363
3935,2025-03-21,YouTube Ads,Brand Awareness,Organic Search,email,Festive Offer,483529,18477,1074.01,India,0.03821280626394694,0.058126860421064026
3936,2024-11-27,Email,Brand Awareness,Instagram Ads,organic,Summer Sale,169039,5322,4328.76,Australia,0.03148385875448861,0.8133709131905299
3937,2024-05-18,Email,Retargeting,Google Ads,social,Brand Awareness,120770,14667,9275.15,Germany,0.12144572327564793,0.6323822185859412
3938,2024-12-22,Instagram Ads,Black Friday,Unknown,email,Black Friday,206020,8808,1098.52,USA,0.04275313076400349,0.12471843778383288
3939,2025-08-23,LinkedIn Ads,Campaign_XYZ,Unknown,cpc,Campaign_XYZ,443701,15153,4429.57,Australia,0.03415137671540069,0.2923229723487098
3940,2024-09-30,LinkedIn Ads,Summer Sale,Google Ads,cpc,Summer Sale,128393,14431,3053.39,UK,0.11239709329947895,0.21158547571200886
3941,2024-01-19,Google Ads,Brand Awareness,Organic Search,email,Black Friday,43440,13023,3693.34,India,0.299792817679558,0.2836013207402288
3942,2024-11-06,LinkedIn Ads,Festive Offer,Email,cpc,Product Launch,99739,11612,7737.71,Australia,0.11642386629101956,0.6663546331381329
3943,2024-06-02,Google Ads,Summer Sale,YouTube Ads,cpc,Retargeting,249201,2029,4406.93,Germany,0.008142021901998787,2.1719714144898967
3944,2025-01-24,Organic Search,Campaign_XYZ,Organic Search,email,Summer Sale,351941,7190,6538.89,USA,0.020429560636583972,0.9094422809457581
3945,2024-09-16,YouTube Ads,Summer Sale,Facebook Ads,cpc,Brand Awareness,197650,13526,9724.75,USA,0.06843410068302555,0.7189671743309183
3946,2025-09-11,Instagram Ads,Summer Sale,Google Ads,cpc,Festive Offer,179385,2365,6202.96,India,0.013183933996710985,2.622816067653277
3947,2025-07-24,Instagram Ads,Brand Awareness,Google Ads,email,Product Launch,129848,8342,3440.15,UK,0.06424434723676914,0.41238911532006717
3948,2024-05-04,YouTube Ads,Brand Awareness,YouTube Ads,organic,Campaign_XYZ,18349,4806,4036.79,Germany,0.2619216306065726,0.8399479816895548
3949,2024-12-19,Email,Unknown,Google Ads,social,Black Friday,226290,6846,6989.5,UK,0.030253214901232933,1.020961145194274
3950,2024-09-29,Facebook Ads,Campaign_XYZ,Instagram Ads,social,Retargeting,394431,14364,6973.91,India,0.03641701590392236,0.4855130882762462
3951,2025-09-10,Facebook Ads,Brand Awareness,Unknown,organic,Festive Offer,405643,11686,3744.22,India,0.0288085829165054,0.3204021906554852
3952,2024-09-01,LinkedIn Ads,Brand Awareness,Google Ads,email,Summer Sale,21704,82,7272.23,UK,0.0037781054183560633,88.68573170731707
3953,2025-03-25,Email,Summer Sale,Google Ads,organic,Retargeting,424648,14583,5550.7,Australia,0.0343413839226842,0.3806281286429404
3954,2024-09-03,Google Ads,Unknown,Unknown,social,Product Launch,129245,8573,9806.16,Australia,0.0663313861271229,1.1438422955791439
3955,2025-06-03,Organic Search,Product Launch,YouTube Ads,social,Retargeting,134777,19950,9090.1,India,0.14802228866943173,0.45564411027568924
3956,2024-05-20,Instagram Ads,Brand Awareness,Facebook Ads,social,Summer Sale,344742,4265,8256.15,Australia,0.012371570623828834,1.935791324736225
3957,2024-12-27,LinkedIn Ads,Festive Offer,LinkedIn Ads,social,Product Launch,304876,16591,439.91,Australia,0.054418845694643066,0.026514978000120547
3958,2024-01-08,YouTube Ads,Brand Awareness,Organic Search,email,Black Friday,152567,19122,3866.3,USA,0.1253350986779579,0.20219119338981278
3959,2025-04-22,Email,Product Launch,Email,social,Summer Sale,131241,5094,5775.58,UK,0.03881409010903605,1.133800549666274
3960,2024-12-17,Instagram Ads,Summer Sale,Organic Search,social,Retargeting,227312,11164,5264.0,USA,0.04911311325402971,0.4715155858115371
3961,2025-05-09,Google Ads,Campaign_XYZ,Google Ads,email,Summer Sale,32233,7896,7659.3,USA,0.2449663388452828,0.9700227963525836
3962,2025-08-28,Google Ads,Black Friday,Organic Search,organic,Product Launch,122124,5435,9099.93,India,0.04450394680816219,1.6743201471941123
3963,2025-03-02,Facebook Ads,Summer Sale,Unknown,email,Retargeting,94267,2148,7892.72,India,0.02278634092524425,3.674450651769088
3964,2024-02-08,LinkedIn Ads,Unknown,LinkedIn Ads,social,Black Friday,336802,18590,2279.99,India,0.05519563423020053,0.12264604626143087
3965,2025-08-15,YouTube Ads,Retargeting,Google Ads,cpc,Campaign_XYZ,127160,5504,4907.56,USA,0.04328405158854986,0.8916351744186047
3966,2024-07-05,Instagram Ads,Brand Awareness,Google Ads,email,Campaign_XYZ,74785,2177,3996.75,Germany,0.029110115664906063,1.8358980248047772
3967,2025-08-18,Organic Search,Campaign_XYZ,Email,email,Festive Offer,161728,2435,7685.39,USA,0.015056143648595172,3.1562176591375772
3968,2025-08-22,Google Ads,Festive Offer,LinkedIn Ads,organic,Brand Awareness,137018,12769,8961.73,USA,0.09319213533988235,0.7018349126791448
3969,2024-04-02,Instagram Ads,Unknown,Facebook Ads,social,Black Friday,424423,16074,2939.59,USA,0.03787259408655987,0.18287856165235786
3970,2024-03-26,YouTube Ads,Retargeting,LinkedIn Ads,cpc,Summer Sale,471633,7812,4940.21,Australia,0.016563726456800095,0.6323873527905786
3971,2024-02-13,Instagram Ads,Brand Awareness,Facebook Ads,email,Brand Awareness,5743,4476,7345.99,Australia,0.7793835974229497,1.6411952636282394
3972,2024-05-16,LinkedIn Ads,Retargeting,Organic Search,email,Festive Offer,412443,18712,594.53,India,0.045368693370962776,0.031772659256092343
3973,2025-02-24,Facebook Ads,Product Launch,Instagram Ads,email,Festive Offer,383282,1524,9634.41,USA,0.0039761846368992024,6.321791338582677
3974,2024-03-14,Instagram Ads,Brand Awareness,Unknown,cpc,Product Launch,50612,13101,8019.64,USA,0.2588516557338181,0.612139531333486
3975,2025-07-01,Email,Festive Offer,Email,email,Festive Offer,337840,6039,5473.39,India,0.017875325597916172,0.9063404537175029
3976,2025-09-04,Facebook Ads,Brand Awareness,YouTube Ads,email,Campaign_XYZ,295212,7538,7808.64,UK,0.025534192377003644,1.0359034226585302
3977,2025-05-26,YouTube Ads,Retargeting,Organic Search,cpc,Retargeting,407737,9290,8379.94,Germany,0.022784294778251668,0.9020387513455329
3978,2024-06-04,Facebook Ads,Unknown,Google Ads,email,Retargeting,447183,16849,4988.97,Germany,0.0376780870471373,0.29609887827170756
3979,2024-09-11,Instagram Ads,Retargeting,Instagram Ads,cpc,Product Launch,139364,5557,4456.71,UK,0.039873999024138226,0.8019992801871514
3980,2024-06-19,Instagram Ads,Brand Awareness,LinkedIn Ads,organic,Festive Offer,270773,18600,8393.26,India,0.06869222559117785,0.4512505376344086
3981,2025-12-28,Email,Brand Awareness,Facebook Ads,cpc,Summer Sale,132361,5832,8610.75,UK,0.04406131715535543,1.476466049382716
3982,2024-06-18,Google Ads,Campaign_XYZ,Instagram Ads,organic,Black Friday,94397,13953,1323.91,Germany,0.14781190080193227,0.09488353759048233
3983,2024-11-17,Email,Black Friday,Unknown,cpc,Campaign_XYZ,16791,18812,9087.64,UK,1.1203620987433744,0.483076759515203
3984,2025-07-20,Instagram Ads,Summer Sale,YouTube Ads,social,Brand Awareness,174152,12696,2840.26,USA,0.07290183288162065,0.22371298046628862
3985,2025-03-31,Organic Search,Black Friday,Facebook Ads,email,Product Launch,65407,7343,6704.96,Australia,0.11226627119421469,0.9131090834808662
3986,2025-08-25,Facebook Ads,Unknown,Email,organic,Festive Offer,351456,16722,7122.17,USA,0.04757921332969134,0.42591615835426383
3987,2025-09-04,Email,Festive Offer,LinkedIn Ads,email,Summer Sale,164318,2650,2869.26,Germany,0.016127265424360084,1.0827396226415096
3988,2024-06-03,Email,Unknown,LinkedIn Ads,email,Summer Sale,26308,18159,3111.34,Australia,0.6902463129086209,0.1713387301062834
3989,2024-12-14,Organic Search,Campaign_XYZ,Facebook Ads,cpc,Brand Awareness,384500,14382,7092.38,Australia,0.03740442132639792,0.4931428174106522
3990,2025-03-26,Organic Search,Product Launch,YouTube Ads,social,Product Launch,152032,6103,1833.25,UK,0.04014286466007157,0.30038505652957564
3991,2025-10-14,Organic Search,Product Launch,Unknown,cpc,Black Friday,385817,766,8598.29,USA,0.0019853972219990306,11.224921671018278
3992,2024-06-21,Google Ads,Retargeting,Google Ads,email,Campaign_XYZ,81986,19846,2306.66,UK,0.24206571853731124,0.11622795525546709
3993,2024-01-10,Instagram Ads,Black Friday,LinkedIn Ads,cpc,Black Friday,106152,5373,3576.61,Germany,0.05061609767126385,0.6656635026986786
3994,2024-09-21,Instagram Ads,Black Friday,Organic Search,organic,Product Launch,201390,13540,2739.92,Australia,0.06723273250906202,0.20235745937961597
3995,2025-03-13,YouTube Ads,Product Launch,Organic Search,social,Retargeting,433899,18827,2528.45,UK,0.04339028207025137,0.13429914484516917
3996,2024-09-03,Google Ads,Summer Sale,YouTube Ads,email,Campaign_XYZ,177703,11304,9790.78,Australia,0.06361175669515991,0.8661341118188253
3997,2025-10-28,YouTube Ads,Black Friday,LinkedIn Ads,cpc,Festive Offer,5937,17446,2607.91,USA,2.9385211386221997,0.1494846956322366
3998,2025-06-29,YouTube Ads,Summer Sale,Google Ads,organic,Black Friday,339663,2410,5825.46,Germany,0.007095267956768915,2.417203319502075
